135.0, -150.0
135.0, -145.0
130.0, -145.0
130.0, -145.0
130.0, -140.0
130.0, -140.0
130.0, -140.0
135.0, -140.0
140.0, -140.0
140.0, -140.0
145.0, -140.0
145.0, -140.0
145.0, -145.0
145.0, -145.0
145.0, -145.0
140.0, -145.0
140.0, -150.0
140.0, -150.0
140.0, -155.0
140.0, -155.0
145.0, -155.0
145.0, -155.0
145.0, -155.0
145.0, -150.0
150.0, -150.0
150.0, -150.0
150.0, -155.0
150.0, -155.0
155.0, -155.0
155.0, -155.0
155.0, -155.0
155.0, -150.0
155.0, -150.0
155.0, -145.0
150.0, -145.0
150.0, -145.0
150.0, -140.0
150.0, -140.0
150.0, -140.0
155.0, -140.0
155.0, -140.0
155.0, -135.0
155.0, -130.0
155.0, -130.0
150.0, -130.0
150.0, -130.0
150.0, -130.0
150.0, -135.0
145.0, -135.0
145.0, -135.0
140.0, -135.0
140.0, -135.0
140.0, -130.0
140.0, -130.0
140.0, -130.0
145.0, -130.0
145.0, -125.0
145.0, -125.0
140.0, -125.0
140.0, -125.0
140.0, -120.0
140.0, -120.0
140.0, -120.0
